iid,pid,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec_o
93,98,14,20,18,24,18,6,8,8,8,8,7,40,20,15,20,0,5,8,8,8,8,8,1
93,99,14,20,18,24,18,6,8,8,8,8,7,30,30,20,10,10,0,10,10,10,10,8,0
93,100,14,20,18,24,18,6,8,8,8,8,7,20,25,25,15,5,10,7,8,8,9,6,1
93,101,14,20,18,24,18,6,8,8,8,8,7,40,8,10,12,10,20,8,8,8,9,9,1
93,102,14,20,18,24,18,6,8,8,8,8,7,30,10,30,20,10,0,8,5,7,10,9,1
93,103,14,20,18,24,18,6,8,8,8,8,7,40,5,20,10,10,15,8,8,8,9,9,0
93,104,14,20,18,24,18,6,8,8,8,8,7,20,15,25,15,20,5,9,8,7,9,9,1
93,105,14,20,18,24,18,6,8,8,8,8,7,30,15,20,20,0,5,8,7,9,8,6,1
93,106,14,20,18,24,18,6,8,8,8,8,7,10,20,35,10,5,20,4,7,3,9,2,1
93,107,14,20,18,24,18,6,8,8,8,8,7,19,24,21,23,5,8,7,9,9,9,6,1
93,108,14,20,18,24,18,6,8,8,8,8,7,10,20,35,20,0,15,4,8,3,7,2,1
93,109,14,20,18,24,18,6,8,8,8,8,7,15,10,30,10,5,30,6,9,8,9,8,1
93,110,14,20,18,24,18,6,8,8,8,8,7,20,20,15,15,5,25,7,9,8,8,7,0
93,111,14,20,18,24,18,6,8,8,8,8,7,20,20,20,20,10,10,5,8,5,8,5,0
112,122,15,15,20,25,10,15,9,10,9,9,9,40,15,10,20,5,10,7,10,8,8,8,1
112,123,15,15,20,25,10,15,9,10,9,9,9,50,10,20,5,5,10,8,7,7,7,8,1
112,124,15,15,20,25,10,15,9,10,9,9,9,40,10,10,10,10,20,8,8,10,10,10,1
112,125,15,15,20,25,10,15,9,10,9,9,9,20,15,20,15,12,18,9,6,10,9,10,1
112,126,15,15,20,25,10,15,9,10,9,9,9,25,40,15,10,5,5,9,10,9,9,9,1
112,127,15,15,20,25,10,15,9,10,9,9,9,25,25,25,15,5,5,8,8,9,9,8,1
112,128,15,15,20,25,10,15,9,10,9,9,9,40,15,10,20,10,5,8,7,7,8,7,1
112,131,15,15,20,25,10,15,9,10,9,9,9,25,10,20,20,10,15,4,6,4,6,6,0
113,122,15,15,25,25,15,5,8,10,10,8,9,40,15,10,20,5,10,7,10,8,8,8,0
113,123,15,15,25,25,15,5,8,10,10,8,9,50,10,20,5,5,10,8,7,7,7,8,0
113,124,15,15,25,25,15,5,8,10,10,8,9,40,10,10,10,10,20,8,8,10,10,10,1
113,125,15,15,25,25,15,5,8,10,10,8,9,20,15,20,15,12,18,9,6,10,9,10,1
113,126,15,15,25,25,15,5,8,10,10,8,9,25,40,15,10,5,5,9,10,9,9,9,1
113,127,15,15,25,25,15,5,8,10,10,8,9,25,25,25,15,5,5,8,8,9,9,8,0
113,128,15,15,25,25,15,5,8,10,10,8,9,40,15,10,20,10,5,8,7,7,8,7,1
113,131,15,15,25,25,15,5,8,10,10,8,9,25,10,20,20,10,15,4,6,4,6,6,0
114,122,20,20,20,20,10,10,7,9,8,6,7,40,15,10,20,5,10,7,10,8,8,8,0
114,123,20,20,20,20,10,10,7,9,8,6,7,50,10,20,5,5,10,8,7,7,7,8,0
114,124,20,20,20,20,10,10,7,9,8,6,7,40,10,10,10,10,20,8,8,10,10,10,1
114,125,20,20,20,20,10,10,7,9,8,6,7,20,15,20,15,12,18,9,6,10,9,10,0
114,126,20,20,20,20,10,10,7,9,8,6,7,25,40,15,10,5,5,9,10,9,9,9,0
114,127,20,20,20,20,10,10,7,9,8,6,7,25,25,25,15,5,5,8,8,9,9,8,0
114,128,20,20,20,20,10,10,7,9,8,6,7,40,15,10,20,10,5,8,7,7,8,7,1
114,131,20,20,20,20,10,10,7,9,8,6,7,25,10,20,20,10,15,4,6,4,6,6,0
115,122,20,10,30,20,15,5,8,7,8,9,8,40,15,10,20,5,10,7,10,8,8,8,0
115,123,20,10,30,20,15,5,8,7,8,9,8,50,10,20,5,5,10,8,7,7,7,8,0
115,124,20,10,30,20,15,5,8,7,8,9,8,40,10,10,10,10,20,8,8,10,10,10,1
115,125,20,10,30,20,15,5,8,7,8,9,8,20,15,20,15,12,18,9,6,10,9,10,1
115,126,20,10,30,20,15,5,8,7,8,9,8,25,40,15,10,5,5,9,10,9,9,9,0
115,127,20,10,30,20,15,5,8,7,8,9,8,25,25,25,15,5,5,8,8,9,9,8,1
115,128,20,10,30,20,15,5,8,7,8,9,8,40,15,10,20,10,5,8,7,7,8,7,1
115,131,20,10,30,20,15,5,8,7,8,9,8,25,10,20,20,10,15,4,6,4,6,6,0
116,122,15,15,25,25,20,0,8,9,8,9,9,40,15,10,20,5,10,7,10,8,8,8,1
116,123,15,15,25,25,20,0,8,9,8,9,9,50,10,20,5,5,10,8,7,7,7,8,0
116,124,15,15,25,25,20,0,8,9,8,9,9,40,10,10,10,10,20,8,8,10,10,10,1
116,125,15,15,25,25,20,0,8,9,8,9,9,20,15,20,15,12,18,9,6,10,9,10,1
116,126,15,15,25,25,20,0,8,9,8,9,9,25,40,15,10,5,5,9,10,9,9,9,0
116,127,15,15,25,25,20,0,8,9,8,9,9,25,25,25,15,5,5,8,8,9,9,8,1
116,128,15,15,25,25,20,0,8,9,8,9,9,40,15,10,20,10,5,8,7,7,8,7,1
116,131,15,15,25,25,20,0,8,9,8,9,9,25,10,20,20,10,15,4,6,4,6,6,0
117,122,20,10,20,20,20,10,8,7,8,8,8,40,15,10,20,5,10,7,10,8,8,8,0
117,123,20,10,20,20,20,10,8,7,8,8,8,50,10,20,5,5,10,8,7,7,7,8,0
117,124,20,10,20,20,20,10,8,7,8,8,8,40,10,10,10,10,20,8,8,10,10,10,1
117,125,20,10,20,20,20,10,8,7,8,8,8,20,15,20,15,12,18,9,6,10,9,10,1
117,126,20,10,20,20,20,10,8,7,8,8,8,25,40,15,10,5,5,9,10,9,9,9,0
117,127,20,10,20,20,20,10,8,7,8,8,8,25,25,25,15,5,5,8,8,9,9,8,1
117,128,20,10,20,20,20,10,8,7,8,8,8,40,15,10,20,10,5,8,7,7,8,7,1
117,131,20,10,20,20,20,10,8,7,8,8,8,25,10,20,20,10,15,4,6,4,6,6,0
119,122,50,15,10,10,10,5,8,10,10,10,10,40,15,10,20,5,10,7,10,8,8,8,1
119,123,50,15,10,10,10,5,8,10,10,10,10,50,10,20,5,5,10,8,7,7,7,8,0
119,124,50,15,10,10,10,5,8,10,10,10,10,40,10,10,10,10,20,8,8,10,10,10,1
119,125,50,15,10,10,10,5,8,10,10,10,10,20,15,20,15,12,18,9,6,10,9,10,1
119,126,50,15,10,10,10,5,8,10,10,10,10,25,40,15,10,5,5,9,10,9,9,9,1
119,127,50,15,10,10,10,5,8,10,10,10,10,25,25,25,15,5,5,8,8,9,9,8,1
119,128,50,15,10,10,10,5,8,10,10,10,10,40,15,10,20,10,5,8,7,7,8,7,1
119,131,50,15,10,10,10,5,8,10,10,10,10,25,10,20,20,10,15,4,6,4,6,6,0
120,122,10,10,35,35,8,2,6,8,8,8,9,40,15,10,20,5,10,7,10,8,8,8,1
120,123,10,10,35,35,8,2,6,8,8,8,9,50,10,20,5,5,10,8,7,7,7,8,0
120,124,10,10,35,35,8,2,6,8,8,8,9,40,10,10,10,10,20,8,8,10,10,10,0
120,125,10,10,35,35,8,2,6,8,8,8,9,20,15,20,15,12,18,9,6,10,9,10,1
120,126,10,10,35,35,8,2,6,8,8,8,9,25,40,15,10,5,5,9,10,9,9,9,1
120,127,10,10,35,35,8,2,6,8,8,8,9,25,25,25,15,5,5,8,8,9,9,8,1
120,128,10,10,35,35,8,2,6,8,8,8,9,40,15,10,20,10,5,8,7,7,8,7,1
120,131,10,10,35,35,8,2,6,8,8,8,9,25,10,20,20,10,15,4,6,4,6,6,0
121,122,35,15,5,30,15,0,2,9,9,7,9,40,15,10,20,5,10,7,10,8,8,8,0
121,123,35,15,5,30,15,0,2,9,9,7,9,50,10,20,5,5,10,8,7,7,7,8,0
121,124,35,15,5,30,15,0,2,9,9,7,9,40,10,10,10,10,20,8,8,10,10,10,1
121,125,35,15,5,30,15,0,2,9,9,7,9,20,15,20,15,12,18,9,6,10,9,10,0
121,126,35,15,5,30,15,0,2,9,9,7,9,25,40,15,10,5,5,9,10,9,9,9,0
121,127,35,15,5,30,15,0,2,9,9,7,9,25,25,25,15,5,5,8,8,9,9,8,0
121,128,35,15,5,30,15,0,2,9,9,7,9,40,15,10,20,10,5,8,7,7,8,7,0
121,131,35,15,5,30,15,0,2,9,9,7,9,25,10,20,20,10,15,4,6,4,6,6,0
132,137,16.67,16.67,16.67,16.67,16.67,16.67,8,10,10,9,10,17.39,17.39,15.22,17.39,13.04,19.57,7,9,8,9,8,1
132,138,16.67,16.67,16.67,16.67,16.67,16.67,8,10,10,9,10,20,20,20,20,6.67,13.33,8,8,8,8,8,1
132,139,16.67,16.67,16.67,16.67,16.67,16.67,8,10,10,9,10,18.75,16.67,18.75,20.83,12.5,12.5,8,8,9,9,6,1
132,140,16.67,16.67,16.67,16.67,16.67,16.67,8,10,10,9,10,18.6,16.28,18.6,18.6,11.63,16.28,7,7,9,8,8,1
132,141,16.67,16.67,16.67,16.67,16.67,16.67,8,10,10,9,10,20.83,20.83,16.67,16.67,6.25,18.75,7,9,8,8,6,1
133,137,12.77,19.15,17.02,17.02,14.89,19.15,6,8,7,8,7,17.39,17.39,15.22,17.39,13.04,19.57,7,9,8,9,8,0
133,138,12.77,19.15,17.02,17.02,14.89,19.15,6,8,7,8,7,20,20,20,20,6.67,13.33,8,8,8,8,8,0
133,139,12.77,19.15,17.02,17.02,14.89,19.15,6,8,7,8,7,18.75,16.67,18.75,20.83,12.5,12.5,8,8,9,9,6,1
133,140,12.77,19.15,17.02,17.02,14.89,19.15,6,8,7,8,7,18.6,16.28,18.6,18.6,11.63,16.28,7,7,9,8,8,0
133,141,12.77,19.15,17.02,17.02,14.89,19.15,6,8,7,8,7,20.83,20.83,16.67,16.67,6.25,18.75,7,9,8,8,6,1
134,137,6.67,20,20,17.78,20,15.56,7,8,8,8,8,17.39,17.39,15.22,17.39,13.04,19.57,7,9,8,9,8,1
134,138,6.67,20,20,17.78,20,15.56,7,8,8,8,8,20,20,20,20,6.67,13.33,8,8,8,8,8,0
134,139,6.67,20,20,17.78,20,15.56,7,8,8,8,8,18.75,16.67,18.75,20.83,12.5,12.5,8,8,9,9,6,1
134,140,6.67,20,20,17.78,20,15.56,7,8,8,8,8,18.6,16.28,18.6,18.6,11.63,16.28,7,7,9,8,8,0
134,141,6.67,20,20,17.78,20,15.56,7,8,8,8,8,20.83,20.83,16.67,16.67,6.25,18.75,7,9,8,8,6,1
135,137,18.18,22.73,18.18,13.64,13.64,13.64,9,10,7,9,6,17.39,17.39,15.22,17.39,13.04,19.57,7,9,8,9,8,1
135,138,18.18,22.73,18.18,13.64,13.64,13.64,9,10,7,9,6,20,20,20,20,6.67,13.33,8,8,8,8,8,0
135,139,18.18,22.73,18.18,13.64,13.64,13.64,9,10,7,9,6,18.75,16.67,18.75,20.83,12.5,12.5,8,8,9,9,6,0
135,140,18.18,22.73,18.18,13.64,13.64,13.64,9,10,7,9,6,18.6,16.28,18.6,18.6,11.63,16.28,7,7,9,8,8,1
135,141,18.18,22.73,18.18,13.64,13.64,13.64,9,10,7,9,6,20.83,20.83,16.67,16.67,6.25,18.75,7,9,8,8,6,1
142,158,14.29,14.29,21.43,21.43,19.05,9.52,9,9,9,10,7,19.05,19.05,19.05,19.05,9.52,14.29,7,9,7,9,6,1
142,159,14.29,14.29,21.43,21.43,19.05,9.52,9,9,9,10,7,15.91,20.45,20.45,20.45,11.36,11.36,5,9,8,9,7,1
142,160,14.29,14.29,21.43,21.43,19.05,9.52,9,9,9,10,7,16,18,18,18,14,16,8,8,9,8,9,0
142,161,14.29,14.29,21.43,21.43,19.05,9.52,9,9,9,10,7,16.67,18.75,18.75,18.75,18.75,8.33,8,7,9,9,7,0
142,162,14.29,14.29,21.43,21.43,19.05,9.52,9,9,9,10,7,15.22,15.22,19.57,17.39,13.04,19.57,7,8,7,9,8,0
142,163,14.29,14.29,21.43,21.43,19.05,9.52,9,9,9,10,7,12,20,20,20,16,12,7,8,8,9,7,0
142,164,14.29,14.29,21.43,21.43,19.05,9.52,9,9,9,10,7,20.51,23.08,20.51,17.95,2.56,15.38,7,9,6,9,4,0
142,165,14.29,14.29,21.43,21.43,19.05,9.52,9,9,9,10,7,16.67,12.5,20.83,18.75,12.5,18.75,8,6,7,9,2,0
142,166,14.29,14.29,21.43,21.43,19.05,9.52,9,9,9,10,7,27.78,19.44,19.44,27.78,2.78,2.78,7,7,7,7,7,0
142,167,14.29,14.29,21.43,21.43,19.05,9.52,9,9,9,10,7,18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,1
142,168,14.29,14.29,21.43,21.43,19.05,9.52,9,9,9,10,7,11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,1
142,169,14.29,14.29,21.43,21.43,19.05,9.52,9,9,9,10,7,17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,1
142,170,14.29,14.29,21.43,21.43,19.05,9.52,9,9,9,10,7,16.28,20.93,18.6,18.6,13.95,11.63,7,8,6,9,8,1
142,171,14.29,14.29,21.43,21.43,19.05,9.52,9,9,9,10,7,19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,1
142,172,14.29,14.29,21.43,21.43,19.05,9.52,9,9,9,10,7,17.78,17.78,22.22,20,15.56,6.67,5,6,9,8,9,1
142,173,14.29,14.29,21.43,21.43,19.05,9.52,9,9,9,10,7,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,1
143,158,8.33,20.83,20.83,14.58,16.67,18.75,7,10,7,8,7,19.05,19.05,19.05,19.05,9.52,14.29,7,9,7,9,6,1
143,159,8.33,20.83,20.83,14.58,16.67,18.75,7,10,7,8,7,15.91,20.45,20.45,20.45,11.36,11.36,5,9,8,9,7,0
143,160,8.33,20.83,20.83,14.58,16.67,18.75,7,10,7,8,7,16,18,18,18,14,16,8,8,9,8,9,0
143,161,8.33,20.83,20.83,14.58,16.67,18.75,7,10,7,8,7,16.67,18.75,18.75,18.75,18.75,8.33,8,7,9,9,7,0
143,162,8.33,20.83,20.83,14.58,16.67,18.75,7,10,7,8,7,15.22,15.22,19.57,17.39,13.04,19.57,7,8,7,9,8,0
143,163,8.33,20.83,20.83,14.58,16.67,18.75,7,10,7,8,7,12,20,20,20,16,12,7,8,8,9,7,0
143,164,8.33,20.83,20.83,14.58,16.67,18.75,7,10,7,8,7,20.51,23.08,20.51,17.95,2.56,15.38,7,9,6,9,4,0
143,165,8.33,20.83,20.83,14.58,16.67,18.75,7,10,7,8,7,16.67,12.5,20.83,18.75,12.5,18.75,8,6,7,9,2,0
143,166,8.33,20.83,20.83,14.58,16.67,18.75,7,10,7,8,7,27.78,19.44,19.44,27.78,2.78,2.78,7,7,7,7,7,0
143,167,8.33,20.83,20.83,14.58,16.67,18.75,7,10,7,8,7,18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,0
143,168,8.33,20.83,20.83,14.58,16.67,18.75,7,10,7,8,7,11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,0
143,169,8.33,20.83,20.83,14.58,16.67,18.75,7,10,7,8,7,17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,0
143,170,8.33,20.83,20.83,14.58,16.67,18.75,7,10,7,8,7,16.28,20.93,18.6,18.6,13.95,11.63,7,8,6,9,8,0
143,171,8.33,20.83,20.83,14.58,16.67,18.75,7,10,7,8,7,19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,0
143,172,8.33,20.83,20.83,14.58,16.67,18.75,7,10,7,8,7,17.78,17.78,22.22,20,15.56,6.67,5,6,9,8,9,0
143,173,8.33,20.83,20.83,14.58,16.67,18.75,7,10,7,8,7,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,0
144,158,16,16,16,18,18,16,7,8,8,9,9,19.05,19.05,19.05,19.05,9.52,14.29,7,9,7,9,6,1
144,159,16,16,16,18,18,16,7,8,8,9,9,15.91,20.45,20.45,20.45,11.36,11.36,5,9,8,9,7,1
144,160,16,16,16,18,18,16,7,8,8,9,9,16,18,18,18,14,16,8,8,9,8,9,0
144,161,16,16,16,18,18,16,7,8,8,9,9,16.67,18.75,18.75,18.75,18.75,8.33,8,7,9,9,7,0
144,162,16,16,16,18,18,16,7,8,8,9,9,15.22,15.22,19.57,17.39,13.04,19.57,7,8,7,9,8,1
144,163,16,16,16,18,18,16,7,8,8,9,9,12,20,20,20,16,12,7,8,8,9,7,0
144,164,16,16,16,18,18,16,7,8,8,9,9,20.51,23.08,20.51,17.95,2.56,15.38,7,9,6,9,4,0
144,165,16,16,16,18,18,16,7,8,8,9,9,16.67,12.5,20.83,18.75,12.5,18.75,8,6,7,9,2,0
144,166,16,16,16,18,18,16,7,8,8,9,9,27.78,19.44,19.44,27.78,2.78,2.78,7,7,7,7,7,1
144,167,16,16,16,18,18,16,7,8,8,9,9,18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,0
144,168,16,16,16,18,18,16,7,8,8,9,9,11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,1
144,169,16,16,16,18,18,16,7,8,8,9,9,17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,0
144,170,16,16,16,18,18,16,7,8,8,9,9,16.28,20.93,18.6,18.6,13.95,11.63,7,8,6,9,8,0
144,171,16,16,16,18,18,16,7,8,8,9,9,19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,1
144,172,16,16,16,18,18,16,7,8,8,9,9,17.78,17.78,22.22,20,15.56,6.67,5,6,9,8,9,0
144,173,16,16,16,18,18,16,7,8,8,9,9,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,0
145,158,11.36,18.18,22.73,18.18,11.36,18.18,5,5,7,9,7,19.05,19.05,19.05,19.05,9.52,14.29,7,9,7,9,6,1
145,159,11.36,18.18,22.73,18.18,11.36,18.18,5,5,7,9,7,15.91,20.45,20.45,20.45,11.36,11.36,5,9,8,9,7,1
145,160,11.36,18.18,22.73,18.18,11.36,18.18,5,5,7,9,7,16,18,18,18,14,16,8,8,9,8,9,0
145,161,11.36,18.18,22.73,18.18,11.36,18.18,5,5,7,9,7,16.67,18.75,18.75,18.75,18.75,8.33,8,7,9,9,7,0
145,162,11.36,18.18,22.73,18.18,11.36,18.18,5,5,7,9,7,15.22,15.22,19.57,17.39,13.04,19.57,7,8,7,9,8,0
145,163,11.36,18.18,22.73,18.18,11.36,18.18,5,5,7,9,7,12,20,20,20,16,12,7,8,8,9,7,0
145,164,11.36,18.18,22.73,18.18,11.36,18.18,5,5,7,9,7,20.51,23.08,20.51,17.95,2.56,15.38,7,9,6,9,4,0
145,165,11.36,18.18,22.73,18.18,11.36,18.18,5,5,7,9,7,16.67,12.5,20.83,18.75,12.5,18.75,8,6,7,9,2,0
145,166,11.36,18.18,22.73,18.18,11.36,18.18,5,5,7,9,7,27.78,19.44,19.44,27.78,2.78,2.78,7,7,7,7,7,0
145,167,11.36,18.18,22.73,18.18,11.36,18.18,5,5,7,9,7,18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,0
145,168,11.36,18.18,22.73,18.18,11.36,18.18,5,5,7,9,7,11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,1
145,169,11.36,18.18,22.73,18.18,11.36,18.18,5,5,7,9,7,17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,0
145,170,11.36,18.18,22.73,18.18,11.36,18.18,5,5,7,9,7,16.28,20.93,18.6,18.6,13.95,11.63,7,8,6,9,8,1
145,171,11.36,18.18,22.73,18.18,11.36,18.18,5,5,7,9,7,19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,1
145,172,11.36,18.18,22.73,18.18,11.36,18.18,5,5,7,9,7,17.78,17.78,22.22,20,15.56,6.67,5,6,9,8,9,0
145,173,11.36,18.18,22.73,18.18,11.36,18.18,5,5,7,9,7,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,0
146,158,18.18,18.18,18.18,18.18,13.64,13.64,8,8,8,8,8,19.05,19.05,19.05,19.05,9.52,14.29,7,9,7,9,6,1
146,159,18.18,18.18,18.18,18.18,13.64,13.64,8,8,8,8,8,15.91,20.45,20.45,20.45,11.36,11.36,5,9,8,9,7,0
146,160,18.18,18.18,18.18,18.18,13.64,13.64,8,8,8,8,8,16,18,18,18,14,16,8,8,9,8,9,0
146,161,18.18,18.18,18.18,18.18,13.64,13.64,8,8,8,8,8,16.67,18.75,18.75,18.75,18.75,8.33,8,7,9,9,7,0
146,162,18.18,18.18,18.18,18.18,13.64,13.64,8,8,8,8,8,15.22,15.22,19.57,17.39,13.04,19.57,7,8,7,9,8,0
146,163,18.18,18.18,18.18,18.18,13.64,13.64,8,8,8,8,8,12,20,20,20,16,12,7,8,8,9,7,0
146,164,18.18,18.18,18.18,18.18,13.64,13.64,8,8,8,8,8,20.51,23.08,20.51,17.95,2.56,15.38,7,9,6,9,4,1
146,165,18.18,18.18,18.18,18.18,13.64,13.64,8,8,8,8,8,16.67,12.5,20.83,18.75,12.5,18.75,8,6,7,9,2,1
146,166,18.18,18.18,18.18,18.18,13.64,13.64,8,8,8,8,8,27.78,19.44,19.44,27.78,2.78,2.78,7,7,7,7,7,0
146,167,18.18,18.18,18.18,18.18,13.64,13.64,8,8,8,8,8,18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,0
146,168,18.18,18.18,18.18,18.18,13.64,13.64,8,8,8,8,8,11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,0
146,169,18.18,18.18,18.18,18.18,13.64,13.64,8,8,8,8,8,17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,0
146,170,18.18,18.18,18.18,18.18,13.64,13.64,8,8,8,8,8,16.28,20.93,18.6,18.6,13.95,11.63,7,8,6,9,8,1
146,171,18.18,18.18,18.18,18.18,13.64,13.64,8,8,8,8,8,19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,1
146,172,18.18,18.18,18.18,18.18,13.64,13.64,8,8,8,8,8,17.78,17.78,22.22,20,15.56,6.67,5,6,9,8,9,0
146,173,18.18,18.18,18.18,18.18,13.64,13.64,8,8,8,8,8,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,0
147,158,18,18,20,18,16,10,8,7,8,9,7,19.05,19.05,19.05,19.05,9.52,14.29,7,9,7,9,6,1
147,159,18,18,20,18,16,10,8,7,8,9,7,15.91,20.45,20.45,20.45,11.36,11.36,5,9,8,9,7,0
147,160,18,18,20,18,16,10,8,7,8,9,7,16,18,18,18,14,16,8,8,9,8,9,1
147,161,18,18,20,18,16,10,8,7,8,9,7,16.67,18.75,18.75,18.75,18.75,8.33,8,7,9,9,7,0
147,162,18,18,20,18,16,10,8,7,8,9,7,15.22,15.22,19.57,17.39,13.04,19.57,7,8,7,9,8,1
147,163,18,18,20,18,16,10,8,7,8,9,7,12,20,20,20,16,12,7,8,8,9,7,0
147,164,18,18,20,18,16,10,8,7,8,9,7,20.51,23.08,20.51,17.95,2.56,15.38,7,9,6,9,4,0
147,165,18,18,20,18,16,10,8,7,8,9,7,16.67,12.5,20.83,18.75,12.5,18.75,8,6,7,9,2,1
147,166,18,18,20,18,16,10,8,7,8,9,7,27.78,19.44,19.44,27.78,2.78,2.78,7,7,7,7,7,1
147,167,18,18,20,18,16,10,8,7,8,9,7,18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,0
147,168,18,18,20,18,16,10,8,7,8,9,7,11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,0
147,169,18,18,20,18,16,10,8,7,8,9,7,17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,1
147,170,18,18,20,18,16,10,8,7,8,9,7,16.28,20.93,18.6,18.6,13.95,11.63,7,8,6,9,8,1
147,171,18,18,20,18,16,10,8,7,8,9,7,19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,0
147,172,18,18,20,18,16,10,8,7,8,9,7,17.78,17.78,22.22,20,15.56,6.67,5,6,9,8,9,1
147,173,18,18,20,18,16,10,8,7,8,9,7,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,0
148,158,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,19.05,19.05,19.05,19.05,9.52,14.29,7,9,7,9,6,1
148,159,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,15.91,20.45,20.45,20.45,11.36,11.36,5,9,8,9,7,0
148,160,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,16,18,18,18,14,16,8,8,9,8,9,1
148,161,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,16.67,18.75,18.75,18.75,18.75,8.33,8,7,9,9,7,0
148,162,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,15.22,15.22,19.57,17.39,13.04,19.57,7,8,7,9,8,1
148,163,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,12,20,20,20,16,12,7,8,8,9,7,0
148,164,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,20.51,23.08,20.51,17.95,2.56,15.38,7,9,6,9,4,0
148,165,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,16.67,12.5,20.83,18.75,12.5,18.75,8,6,7,9,2,1
148,166,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,27.78,19.44,19.44,27.78,2.78,2.78,7,7,7,7,7,1
148,167,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,1
148,168,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,1
148,169,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,1
148,170,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,16.28,20.93,18.6,18.6,13.95,11.63,7,8,6,9,8,1
148,171,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,1
148,172,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,17.78,17.78,22.22,20,15.56,6.67,5,6,9,8,9,1
148,173,15.09,16.98,16.98,18.87,18.87,13.21,8,9,9,9,8,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,0
149,158,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,19.05,19.05,19.05,19.05,9.52,14.29,7,9,7,9,6,1
149,159,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,15.91,20.45,20.45,20.45,11.36,11.36,5,9,8,9,7,1
149,160,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,16,18,18,18,14,16,8,8,9,8,9,1
149,161,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,16.67,18.75,18.75,18.75,18.75,8.33,8,7,9,9,7,0
149,162,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,15.22,15.22,19.57,17.39,13.04,19.57,7,8,7,9,8,1
149,163,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,12,20,20,20,16,12,7,8,8,9,7,1
